source	destination	artifact_type	description	status	action	exported_at	analysis_root	quarto_dir
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/samtools-stats-dp.svg	multiqc/star_salmon/multiqc_report_plots/svg/samtools-stats-dp.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/samtools-stats-dp.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/star_alignment_plot-cnt.svg	multiqc/star_salmon/multiqc_report_plots/svg/star_alignment_plot-cnt.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/star_alignment_plot-cnt.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/star_alignment_plot-pct.svg	multiqc/star_salmon/multiqc_report_plots/svg/star_alignment_plot-pct.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/star_alignment_plot-pct.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/star_summary_table.svg	multiqc/star_salmon/multiqc_report_plots/svg/star_summary_table.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/star_summary_table.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/strand_check_composition_bargraph.svg	multiqc/star_salmon/multiqc_report_plots/svg/strand_check_composition_bargraph.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/strand_check_composition_bargraph.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/strand_check_summary_table.svg	multiqc/star_salmon/multiqc_report_plots/svg/strand_check_summary_table.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/strand_check_summary_table.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report.html	multiqc/star_salmon/multiqc_report.html	multiqc	nf-core star_salmon MultiQC multiqc_report.html	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/junction_saturation_known.txt	multiqc/bam_qc/multiqc_report_data/junction_saturation_known.txt	multiqc	BAM QC MultiQC multiqc_report_data/junction_saturation_known.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/junction_saturation_novel.txt	multiqc/bam_qc/multiqc_report_data/junction_saturation_novel.txt	multiqc	BAM QC MultiQC multiqc_report_data/junction_saturation_novel.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/llms-full.txt	multiqc/bam_qc/multiqc_report_data/llms-full.txt	multiqc	BAM QC MultiQC multiqc_report_data/llms-full.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/multiqc_citations.txt	multiqc/bam_qc/multiqc_report_data/multiqc_citations.txt	multiqc	BAM QC MultiQC multiqc_report_data/multiqc_citations.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/multiqc_data.json	multiqc/bam_qc/multiqc_report_data/multiqc_data.json	multiqc	BAM QC MultiQC multiqc_report_data/multiqc_data.json	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/multiqc_dupradar.txt	multiqc/bam_qc/multiqc_report_data/multiqc_dupradar.txt	multiqc	BAM QC MultiQC multiqc_report_data/multiqc_dupradar.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/multiqc_featurecounts_biotype_plot.txt	multiqc/bam_qc/multiqc_report_data/multiqc_featurecounts_biotype_plot.txt	multiqc	BAM QC MultiQC multiqc_report_data/multiqc_featurecounts_biotype_plot.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/multiqc_general_stats.txt	multiqc/bam_qc/multiqc_report_data/multiqc_general_stats.txt	multiqc	BAM QC MultiQC multiqc_report_data/multiqc_general_stats.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/multiqc_rseqc_bam_stat.txt	multiqc/bam_qc/multiqc_report_data/multiqc_rseqc_bam_stat.txt	multiqc	BAM QC MultiQC multiqc_report_data/multiqc_rseqc_bam_stat.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/multiqc_rseqc_infer_experiment.txt	multiqc/bam_qc/multiqc_report_data/multiqc_rseqc_infer_experiment.txt	multiqc	BAM QC MultiQC multiqc_report_data/multiqc_rseqc_infer_experiment.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/multiqc_rseqc_junction_annotation.txt	multiqc/bam_qc/multiqc_report_data/multiqc_rseqc_junction_annotation.txt	multiqc	BAM QC MultiQC multiqc_report_data/multiqc_rseqc_junction_annotation.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/multiqc_rseqc_read_distribution.txt	multiqc/bam_qc/multiqc_report_data/multiqc_rseqc_read_distribution.txt	multiqc	BAM QC MultiQC multiqc_report_data/multiqc_rseqc_read_distribution.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/multiqc_software_versions.txt	multiqc/bam_qc/multiqc_report_data/multiqc_software_versions.txt	multiqc	BAM QC MultiQC multiqc_report_data/multiqc_software_versions.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/multiqc_sources.txt	multiqc/bam_qc/multiqc_report_data/multiqc_sources.txt	multiqc	BAM QC MultiQC multiqc_report_data/multiqc_sources.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/multiqc_strand_check_composition_bargraph.txt	multiqc/bam_qc/multiqc_report_data/multiqc_strand_check_composition_bargraph.txt	multiqc	BAM QC MultiQC multiqc_report_data/multiqc_strand_check_composition_bargraph.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/multiqc_strand_check_summary_table.txt	multiqc/bam_qc/multiqc_report_data/multiqc_strand_check_summary_table.txt	multiqc	BAM QC MultiQC multiqc_report_data/multiqc_strand_check_summary_table.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/multiqc.log	multiqc/bam_qc/multiqc_report_data/multiqc.log	multiqc	BAM QC MultiQC multiqc_report_data/multiqc.log	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/multiqc.parquet	multiqc/bam_qc/multiqc_report_data/multiqc.parquet	multiqc	BAM QC MultiQC multiqc_report_data/multiqc.parquet	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/preseq_complexity_plot_molecules.txt	multiqc/bam_qc/multiqc_report_data/preseq_complexity_plot_molecules.txt	multiqc	BAM QC MultiQC multiqc_report_data/preseq_complexity_plot_molecules.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/preseq.txt	multiqc/bam_qc/multiqc_report_data/preseq.txt	multiqc	BAM QC MultiQC multiqc_report_data/preseq.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/qualimap_gene_coverage_profile_Counts.txt	multiqc/bam_qc/multiqc_report_data/qualimap_gene_coverage_profile_Counts.txt	multiqc	BAM QC MultiQC multiqc_report_data/qualimap_gene_coverage_profile_Counts.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/qualimap_gene_coverage_profile_Normalised.txt	multiqc/bam_qc/multiqc_report_data/qualimap_gene_coverage_profile_Normalised.txt	multiqc	BAM QC MultiQC multiqc_report_data/qualimap_gene_coverage_profile_Normalised.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/qualimap_genomic_origin.txt	multiqc/bam_qc/multiqc_report_data/qualimap_genomic_origin.txt	multiqc	BAM QC MultiQC multiqc_report_data/qualimap_genomic_origin.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/qualimap_rnaseq_cov_hist.txt	multiqc/bam_qc/multiqc_report_data/qualimap_rnaseq_cov_hist.txt	multiqc	BAM QC MultiQC multiqc_report_data/qualimap_rnaseq_cov_hist.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/qualimap_rnaseq_genome_results.txt	multiqc/bam_qc/multiqc_report_data/qualimap_rnaseq_genome_results.txt	multiqc	BAM QC MultiQC multiqc_report_data/qualimap_rnaseq_genome_results.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/rseqc_bam_stat.txt	multiqc/bam_qc/multiqc_report_data/rseqc_bam_stat.txt	multiqc	BAM QC MultiQC multiqc_report_data/rseqc_bam_stat.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/rseqc_infer_experiment_plot.txt	multiqc/bam_qc/multiqc_report_data/rseqc_infer_experiment_plot.txt	multiqc	BAM QC MultiQC multiqc_report_data/rseqc_infer_experiment_plot.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/rseqc_inner_distance_plot_Counts.txt	multiqc/bam_qc/multiqc_report_data/rseqc_inner_distance_plot_Counts.txt	multiqc	BAM QC MultiQC multiqc_report_data/rseqc_inner_distance_plot_Counts.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/rseqc_inner_distance_plot_Percentages.txt	multiqc/bam_qc/multiqc_report_data/rseqc_inner_distance_plot_Percentages.txt	multiqc	BAM QC MultiQC multiqc_report_data/rseqc_inner_distance_plot_Percentages.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/rseqc_inner_distance.txt	multiqc/bam_qc/multiqc_report_data/rseqc_inner_distance.txt	multiqc	BAM QC MultiQC multiqc_report_data/rseqc_inner_distance.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/rseqc_junction_annotation_junctions_plot_Events.txt	multiqc/bam_qc/multiqc_report_data/rseqc_junction_annotation_junctions_plot_Events.txt	multiqc	BAM QC MultiQC multiqc_report_data/rseqc_junction_annotation_junctions_plot_Events.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/rseqc_junction_annotation_junctions_plot_Junctions.txt	multiqc/bam_qc/multiqc_report_data/rseqc_junction_annotation_junctions_plot_Junctions.txt	multiqc	BAM QC MultiQC multiqc_report_data/rseqc_junction_annotation_junctions_plot_Junctions.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/rseqc_junction_saturation_all.txt	multiqc/bam_qc/multiqc_report_data/rseqc_junction_saturation_all.txt	multiqc	BAM QC MultiQC multiqc_report_data/rseqc_junction_saturation_all.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/rseqc_junction_saturation_plot_All_Junctions.txt	multiqc/bam_qc/multiqc_report_data/rseqc_junction_saturation_plot_All_Junctions.txt	multiqc	BAM QC MultiQC multiqc_report_data/rseqc_junction_saturation_plot_All_Junctions.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/rseqc_junction_saturation_plot_Known_Junctions.txt	multiqc/bam_qc/multiqc_report_data/rseqc_junction_saturation_plot_Known_Junctions.txt	multiqc	BAM QC MultiQC multiqc_report_data/rseqc_junction_saturation_plot_Known_Junctions.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/rseqc_junction_saturation_plot_Novel_Junctions.txt	multiqc/bam_qc/multiqc_report_data/rseqc_junction_saturation_plot_Novel_Junctions.txt	multiqc	BAM QC MultiQC multiqc_report_data/rseqc_junction_saturation_plot_Novel_Junctions.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/rseqc_read_distribution_plot.txt	multiqc/bam_qc/multiqc_report_data/rseqc_read_distribution_plot.txt	multiqc	BAM QC MultiQC multiqc_report_data/rseqc_read_distribution_plot.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/rseqc_read_dups_plot.txt	multiqc/bam_qc/multiqc_report_data/rseqc_read_dups_plot.txt	multiqc	BAM QC MultiQC multiqc_report_data/rseqc_read_dups_plot.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_data/rseqc_read_dups.txt	multiqc/bam_qc/multiqc_report_data/rseqc_read_dups.txt	multiqc	BAM QC MultiQC multiqc_report_data/rseqc_read_dups.txt	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_plots/pdf/dupradar.pdf	multiqc/bam_qc/multiqc_report_plots/pdf/dupradar.pdf	multiqc	BAM QC MultiQC multiqc_report_plots/pdf/dupradar.pdf	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_plots/pdf/featurecounts_biotype_plot-cnt.pdf	multiqc/bam_qc/multiqc_report_plots/pdf/featurecounts_biotype_plot-cnt.pdf	multiqc	BAM QC MultiQC multiqc_report_plots/pdf/featurecounts_biotype_plot-cnt.pdf	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_plots/pdf/featurecounts_biotype_plot-pct.pdf	multiqc/bam_qc/multiqc_report_plots/pdf/featurecounts_biotype_plot-pct.pdf	multiqc	BAM QC MultiQC multiqc_report_plots/pdf/featurecounts_biotype_plot-pct.pdf	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq_bam_qc/multiqc/multiqc_report_plots/pdf/preseq_complexity_plot_molecules.pdf	multiqc/bam_qc/multiqc_report_plots/pdf/preseq_complexity_plot_molecules.pdf	multiqc	BAM QC MultiQC multiqc_report_plots/pdf/preseq_complexity_plot_molecules.pdf	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
