method	contrast	effect_direction	ontology	GO_ID	term_label	term_clean	pvalue	p_adjust	qvalue	count	effect	signed_effect	primary_category	category_label
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0090090	BP: negative regulation of canonical Wnt signaling pathway	negative regulation of canonical Wnt signaling pathway	1.15709750023365e-07	2.41113417569692e-05	2.01595752178538e-05	143	2.05336351605188		wnt_retinoides_senalizacion	Wnt/retinoides/senalizacion
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0035115	BP: embryonic forelimb morphogenesis	embryonic forelimb morphogenesis	1.60296553850055e-07	3.04563452315104e-05	2.54646543002149e-05	40	2.35944710714952		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0030198	BP: extracellular matrix organization	extracellular matrix organization	3.42116100441388e-07	6.00019006927974e-05	5.01677941618911e-05	142	2.00200274272683		matriz_adhesion	Matriz extracelular/adhesion
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0032964	BP: collagen biosynthetic process	collagen biosynthetic process	9.62832565962708e-07	0.000156804160742498	0.000131104494508155	18	2.40699477270254		matriz_adhesion	Matriz extracelular/adhesion
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0060021	BP: roof of mouth development	roof of mouth development	1.06984115155177e-06	0.00016261585503587	0.000135963671962124	66	2.20407213611165		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0001649	BP: osteoblast differentiation	osteoblast differentiation	1.26688495521409e-06	0.000180398670803035	0.000150831944978899	64	2.16137101169434		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0007219	BP: Notch signaling pathway	Notch signaling pathway	1.36902071883871e-06	0.000180398670803035	0.000150831944978899	92	2.08847531824705		other	Otros
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0007155	BP: cell adhesion	cell adhesion	1.42420003265554e-06	0.000180398670803035	0.000150831944978899	202	1.8064816478747		matriz_adhesion	Matriz extracelular/adhesion
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0001764	BP: neuron migration	neuron migration	1.66871284443389e-06	0.000200245541332067	0.000167425981233782	97	2.01536625126073		neural_desarrollo	Neural/axon/cresta
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0001501	BP: skeletal system development	skeletal system development	1.76079728181249e-06	0.000200730890126624	0.000167831783019075	103	2.01629564098283		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0045668	BP: negative regulation of osteoblast differentiation	negative regulation of osteoblast differentiation	2.13069820502183e-06	0.000231332947973798	0.000193418268135064	44	2.23010406038274		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0001568	BP: blood vessel development	blood vessel development	2.42124908709622e-06	0.000250929450844517	0.000209802971135467	96	2.08802839772807		desarrollo_morfogenesis	Desarrollo/morfogenesis
