method	contrast	effect_direction	ontology	GO_ID	term_label	term_clean	pvalue	p_adjust	qvalue	count	effect	signed_effect	primary_category	category_label
GSEA	P_OD_vs_P_OL	NES_positive	BP	GO:0042416	BP: dopamine biosynthetic process	dopamine biosynthetic process	0.00119965140329497	0.0414864522602157	0.0373936902456752	11	1.92637371831906		pigmentacion_melanocito	Pigmentacion/melanocito
GSEA	P_OD_vs_P_OL	NES_negative	BP	GO:0007275	BP: multicellular organism development	multicellular organism development	0.00124472443874308	0.0424121547730545	0.0382280694499421	224	-1.48549385417106		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OD_vs_P_OL	NES_negative	BP	GO:0045746	BP: negative regulation of Notch signaling pathway	negative regulation of Notch signaling pathway	0.00135396610304379	0.0454657892862675	0.0409804538282056	63	-1.66618157126502		other	Otros
GSEA	P_OD_vs_P_OL	NES_negative	BP	GO:0070372	BP: regulation of ERK1 and ERK2 cascade	regulation of ERK1 and ERK2 cascade	0.00147726929314779	0.0488976136031918	0.0440737184602287	28	-1.85270574664376		other	Otros
GSEA	P_OD_vs_P_OL	NES_negative	BP	GO:0008283	BP: cell population proliferation	cell population proliferation	0.00150480745835602	0.049107589873393	0.0442629799463061	118	-1.63828687531327		other	Otros
GSEA	P_OD_vs_P_OL	NES_positive	CC	GO:0005739	CC: mitochondrion	mitochondrion	6.39092990958944e-38	3.13155565569882e-35	2.70437244595258e-35	449	2.75844727814739		mitocondria_metabolismo	Mitocondria/metabolismo
GSEA	P_OD_vs_P_OL	NES_positive	CC	GO:0005840	CC: ribosome	ribosome	5.4688609673016e-15	1.33987093698889e-12	1.15709584676592e-12	158	2.48686881166516		traduccion_ribosoma	Traduccion/ribosoma
GSEA	P_OD_vs_P_OL	NES_positive	CC	GO:0005743	CC: mitochondrial inner membrane	mitochondrial inner membrane	1.83072788020533e-13	2.99018887100203e-11	2.58228985207909e-11	80	2.62344536811041		mitocondria_metabolismo	Mitocondria/metabolismo
GSEA	P_OD_vs_P_OL	NES_positive	CC	GO:0005747	CC: mitochondrial respiratory chain complex I	mitochondrial respiratory chain complex I	4.43364760253097e-13	5.43121831310044e-11	4.69033246373014e-11	43	2.6838327098304		mitocondria_metabolismo	Mitocondria/metabolismo
GSEA	P_OD_vs_P_OL	NES_positive	CC	GO:0005762	CC: mitochondrial large ribosomal subunit	mitochondrial large ribosomal subunit	2.85493248934112e-11	2.7978338395543e-09	2.4161744436108e-09	58	2.54833270918378		mitocondria_metabolismo	Mitocondria/metabolismo
GSEA	P_OD_vs_P_OL	NES_positive	CC	GO:0030018	CC: Z disc	Z disc	5.34572494498873e-11	4.36567537174079e-09	3.77014285593942e-09	129	2.34782864670026		musculo_sarcomero	Musculo/sarcomero
